x,BER Mean Restricted,std
998,0.152294922,0.007684653
999,0.157861328,0.011304634
1000,0.145947266,0.009491891
1001,0.151367188,0.004941059
1002,0.149267578,0.009207824
1003,0.148388672,0.00574203
1004,0.150146484,0.005900935
1005,0.151074219,0.008261049
1006,0.153271484,0.008382098
1007,0.145751953,0.008889535
1008,0.149707031,0.006943902
1009,0.147021484,0.011032239
1010,0.151464844,0.005175781
1011,0.152636719,0.006798166
1012,0.149023438,0.005862629
1013,0.146191406,0.006819176
1014,0.149951172,0.008860522
1015,0.151904297,0.008264656
1016,0.151464844,0.006361913
1017,0.149121094,0.009038348
1018,0.152978516,0.009768188
1019,0.151708984,0.008875578
1020,0.152441406,0.007208725
1021,0.15546875,0.010386053
1022,0.155664063,0.011026511
1023,0.152246094,0.005979402
1024,0.152197266,0.010474856
1025,0.148046875,0.008436957
1026,0.152929688,0.009116095
1027,0.153076172,0.008021051
1028,0.153027344,0.006389585
1029,0.157128906,0.007691941
1030,0.155419922,0.008088538
1031,0.156787109,0.007489827
1032,0.158398438,0.008423948
1033,0.152001953,0.009053767
1034,0.152490234,0.008323871
1035,0.150537109,0.01094676
1036,0.150976563,0.011392346
1037,0.154052734,0.011545038
1038,0.158886719,0.010113907
1039,0.155419922,0.010286523
1040,0.149707031,0.002658332
1041,0.149951172,0.007850402
1042,0.153027344,0.005736837
1043,0.157226563,0.005304092
1044,0.154443359,0.009366986
1045,0.153515625,0.007495396
1046,0.154101563,0.008466296
1047,0.155517578,0.012119314
1048,0.15390625,0.005506115
1049,0.154833984,0.005288111
1050,0.149853516,0.00861218
1051,0.152685547,0.006884766
1052,0.149121094,0.008147716
1053,0.154052734,0.0088546
1054,0.148339844,0.007007474
1055,0.149169922,0.0046643
1056,0.153564453,0.006099608
1057,0.152246094,0.005343502
1058,0.150146484,0.006165699
1059,0.149365234,0.00815722
1060,0.152880859,0.004525237
1061,0.150976563,0.006346905
1062,0.154296875,0.006448271
1063,0.152441406,0.007398065
1064,0.148828125,0.006256101
1065,0.152392578,0.008367864
1066,0.155078125,0.005042317
1067,0.149755859,0.005554615
1068,0.154833984,0.007512077
1069,0.150732422,0.00771438
1070,0.154882813,0.008866843
1071,0.153564453,0.009083212
1072,0.153515625,0.008409785
1073,0.15546875,0.011645687
1074,0.154101563,0.009937933
1075,0.151464844,0.01159357
1076,0.154345703,0.009837262
1077,0.154296875,0.011055015
1078,0.151953125,0.010195144
1079,0.153076172,0.008803293
1080,0.155517578,0.007828505
1081,0.157617188,0.010668247
1082,0.153662109,0.008563874
1083,0.15078125,0.007038028
1084,0.153662109,0.008630432
1085,0.154003906,0.009038348
1086,0.157324219,0.005659852
1087,0.153613281,0.009308644
1088,0.158935547,0.010929759
1089,0.157275391,0.009931333
1090,0.156152344,0.007570092
1091,0.154833984,0.008528723
1092,0.150830078,0.009083737
1093,0.156054688,0.010106832
1094,0.151318359,0.008033525
1095,0.153320313,0.005281569
1096,0.152246094,0.005975413
1097,0.153222656,0.008190327
1098,0.153369141,0.008948878
1099,0.153369141,0.005090552
1100,0.152929688,0.010952748
1101,0.153222656,0.007663994
1102,0.152001953,0.006970803
1103,0.151757813,0.008791232
1104,0.155566406,0.006207897
1105,0.156347656,0.006928778
1106,0.156054688,0.011059759
1107,0.151269531,0.00681078
1108,0.153466797,0.008945147
1109,0.153662109,0.004189271
1110,0.152636719,0.008223445
1111,0.151611328,0.008686055
1112,0.155810547,0.007690856
1113,0.154199219,0.005134156
1114,0.156933594,0.007736446
1115,0.152246094,0.006252288
1116,0.152001953,0.009716797
1117,0.150976563,0.00661184
1118,0.150488281,0.007738295
1119,0.154785156,0.006184039
1120,0.153076172,0.007934383
1121,0.149804688,0.007378704
1122,0.150390625,0.009212872
1123,0.151123047,0.008705248
1124,0.152978516,0.008059008
1125,0.1484375,0.010556365
1126,0.156347656,0.007848428
1127,0.147314453,0.006035954
1128,0.153125,0.009851188
1129,0.156542969,0.006253814
1130,0.156152344,0.008181589
1131,0.154394531,0.005764201
1132,0.149365234,0.007413036
1133,0.151416016,0.008051312
1134,0.152001953,0.007580321
1135,0.154296875,0.009272203
1136,0.152978516,0.008929141
1137,0.155615234,0.005102714
1138,0.153222656,0.006194825
1139,0.149804688,0.005951425
1140,0.152294922,0.007117694
1141,0.157324219,0.009767578
1142,0.149658203,0.003502376
1143,0.149511719,0.006894282
1144,0.149609375,0.005695126
1145,0.151269531,0.005523408
1146,0.151074219,0.007096727
1147,0.149511719,0.004827815
1148,0.150878906,0.005843076
1149,0.157421875,0.008050572
1150,0.155859375,0.003941491
1151,0.147216797,0.006475022
1152,0.155419922,0.005752815
1153,0.150146484,0.008035899
1154,0.156542969,0.008162333
1155,0.147998047,0.007351674
1156,0.153173828,0.013852135
1157,0.155517578,0.007530462
1158,0.146875,0.009770019
1159,0.146826172,0.007347132
1160,0.149853516,0.010017385
1161,0.153222656,0.008391622
1162,0.150634766,0.006095698
1163,0.150048828,0.009729058
1164,0.150830078,0.010163877
1165,0.146728516,0.005246468
1166,0.149853516,0.007844326
1167,0.149902344,0.009090428
1168,0.149169922,0.009349662
1169,0.146533203,0.008077919
1170,0.154833984,0.007312654
1171,0.149853516,0.009781359
1172,0.149121094,0.010507014
1173,0.1515625,0.007463519
1174,0.149951172,0.00984453
1175,0.146679688,0.004878905
1176,0.150292969,0.009058374
1177,0.154541016,0.009707468
1178,0.147753906,0.008020902
1179,0.149267578,0.00771747
1180,0.149804688,0.005352418
1181,0.148974609,0.007286524
1182,0.1515625,0.005214332
1183,0.148632813,0.004401037
1184,0.151953125,0.007494123
1185,0.150097656,0.006864477
1186,0.147900391,0.009531995
1187,0.154101563,0.006808679
1188,0.148144531,0.004291323
1189,0.146240234,0.004246924
1190,0.146923828,0.005853065
1191,0.148046875,0.005899117
1192,0.151367188,0.006187893
1193,0.152734375,0.007582679
1194,0.147119141,0.009285179
1195,0.147802734,0.005424319
1196,0.154052734,0.004869366
1197,0.148779297,0.009280042
1198,0.151269531,0.006736866
1199,0.149902344,0.007018353
1200,0.149902344,0.007065752
1201,0.149609375,0.007873904
1202,0.150830078,0.011574326
1203,0.151513672,0.007800436
1204,0.152978516,0.009417754
1205,0.151660156,0.007955239
1206,0.146972656,0.009770507
1207,0.151123047,0.004406721
1208,0.151074219,0.007256195
1209,0.147558594,0.009932174
1210,0.149658203,0.008372991
1211,0.149511719,0.009063636
1212,0.149902344,0.008816148
1213,0.151611328,0.006988565
1214,0.152099609,0.010286986
1215,0.153466797,0.003973121
1216,0.146826172,0.005384615
1217,0.147558594,0.007068451
1218,0.151074219,0.006393315
1219,0.150195313,0.008770597
1220,0.149023438,0.007827135
1221,0.147998047,0.008542689
1222,0.151660156,0.005223468
1223,0.152490234,0.005871772
1224,0.154492188,0.007318357
1225,0.151855469,0.006572781
1226,0.1515625,0.007561899
1227,0.155566406,0.008735186
1228,0.153662109,0.006488999
1229,0.156542969,0.01026599
1230,0.151220703,0.006580213
1231,0.149169922,0.005728727
1232,0.148876953,0.007647332
1233,0.155957031,0.010231094
1234,0.153222656,0.005817723
1235,0.154199219,0.005907194
1236,0.148144531,0.005568119
1237,0.155664063,0.006294095
1238,0.151171875,0.008525228
1239,0.151904297,0.011358077
1240,0.149853516,0.007050382
1241,0.151953125,0.005175781
1242,0.152490234,0.007885553
1243,0.149462891,0.003828885
1244,0.150976563,0.004954551
1245,0.155224609,0.00457762
1246,0.153808594,0.007018353
1247,0.153613281,0.006242366
1248,0.153222656,0.005911229
1249,0.161962891,0.010291157
1250,0.155859375,0.005078125
1251,0.151757813,0.005701821
1252,0.149902344,0.0056901
1253,0.150488281,0.007051566
1254,0.152246094,0.007945043
1255,0.150634766,0.008324444
1256,0.150927734,0.009756954
1257,0.152148438,0.00724304
1258,0.153857422,0.006834019
1259,0.146386719,0.00512486
1260,0.149804688,0.005557833
1261,0.151318359,0.006809554
1262,0.150292969,0.00595543
1263,0.149560547,0.006032003
1264,0.154199219,0.008493287
1265,0.146191406,0.004330039
1266,0.150097656,0.009670435
1267,0.152099609,0.005559763
1268,0.151220703,0.008897042
1269,0.150488281,0.005544949
1270,0.152148438,0.008466296
1271,0.155224609,0.006472075
1272,0.147167969,0.007183545
1273,0.153271484,0.007171088
1274,0.144042969,0.004744124
1275,0.151367188,0.004528134
1276,0.147851563,0.002777629
1277,0.147949219,0.005322042
1278,0.150732422,0.009448084
1279,0.151220703,0.005635578
1280,0.147314453,0.006957108
1281,0.146142578,0.006744824
1282,0.148779297,0.004340213
1283,0.151513672,0.008386648
1284,0.149316406,0.006821273
1285,0.144091797,0.004660209
1286,0.150195313,0.006515216
1287,0.150439453,0.003747062
1288,0.145947266,0.010227016
1289,0.147607422,0.006253242
1290,0.149755859,0.008646991
1291,0.147412109,0.007892806
1292,0.149853516,0.010884292
1293,0.148535156,0.006821273
1294,0.147265625,0.005433761
1295,0.147412109,0.00831642
1296,0.147900391,0.008339323
1297,0.146582031,0.008543666
1298,0.149853516,0.006668034
1299,0.147363281,0.005967428
1300,0.148046875,0.006956251
1301,0.149121094,0.007819211
1302,0.146142578,0.005859578
1303,0.147705078,0.009375127
1304,0.150048828,0.008770189
1305,0.145654297,0.004833984
1306,0.148583984,0.008014509
1307,0.149072266,0.006295042
1308,0.152050781,0.005699311
1309,0.153808594,0.007278503
1310,0.154638672,0.008202689
1311,0.153320313,0.011739077
1312,0.152148438,0.008153566
1313,0.150488281,0.007960033
1314,0.152880859,0.007997832
1315,0.152832031,0.006644932
1316,0.148828125,0.005321146
1317,0.149560547,0.010896552
1318,0.151171875,0.008854466
1319,0.153076172,0.011203368
1320,0.148925781,0.008818851
1321,0.152294922,0.009609221
1322,0.153710938,0.011564743
1323,0.153369141,0.006254767
1324,0.151171875,0.005070607
1325,0.152587891,0.010393052
1326,0.148974609,0.010338311
1327,0.150097656,0.009288131
1328,0.149853516,0.007587865
1329,0.147021484,0.009352721
1330,0.153466797,0.01128141
1331,0.149755859,0.008505209
1332,0.149902344,0.010686557
1333,0.152050781,0.008622555
1334,0.150146484,0.007173747
1335,0.154052734,0.009581392
1336,0.150146484,0.013665334
1337,0.151660156,0.014031949
1338,0.1546875,0.011276654
1339,0.155078125,0.010337734
1340,0.153613281,0.008958863
1341,0.151220703,0.008485564
1342,0.15390625,0.012373475
1343,0.156201172,0.011269569
1344,0.150927734,0.007197637
1345,0.152685547,0.010277247
1346,0.152783203,0.010780848
1347,0.150732422,0.008420693
1348,0.149755859,0.007969761
1349,0.149951172,0.006104297
1350,0.150048828,0.011781752
1351,0.15078125,0.006626248
1352,0.152539063,0.005852046
1353,0.15234375,0.00941003
1354,0.147167969,0.008398438
1355,0.153808594,0.008880814
1356,0.152099609,0.007552592
1357,0.152734375,0.010703945
1358,0.151611328,0.004602553
1359,0.149755859,0.008147277
1360,0.150732422,0.005740369
1361,0.151123047,0.005799047
1362,0.149707031,0.007549277
1363,0.155029297,0.006165699
1364,0.148632813,0.008516834
1365,0.153076172,0.007113673
1366,0.149072266,0.005936384
1367,0.148779297,0.00697764
1368,0.152001953,0.009662665
1369,0.149560547,0.011704602
1370,0.152880859,0.005962032
1371,0.147070313,0.004420496
1372,0.148388672,0.005712891
1373,0.144726563,0.008784178
1374,0.146923828,0.007315913
1375,0.146533203,0.003610971
1376,0.146826172,0.006347844
1377,0.147070313,0.00315537
1378,0.146289063,0.008553149
1379,0.152294922,0.008365015
1380,0.151806641,0.009556975
1381,0.150292969,0.008780378
1382,0.149414063,0.00939989
1383,0.151416016,0.008956867
1384,0.148144531,0.006359664
1385,0.152490234,0.007504456
1386,0.151025391,0.006727126
1387,0.151367188,0.004838668
1388,0.150878906,0.006828958
1389,0.151464844,0.007248304
1390,0.149267578,0.011016235
1391,0.153271484,0.006756832
1392,0.150146484,0.006254004
1393,0.151171875,0.007334628
1394,0.144824219,0.0064564
1395,0.151123047,0.007167097
1396,0.151220703,0.006860482
1397,0.147265625,0.005255322
1398,0.14765625,0.007213354
1399,0.148974609,0.006197326
1400,0.148388672,0.008430314
1401,0.152587891,0.009553981
1402,0.152929688,0.007404508
1403,0.149902344,0.007882378
1404,0.151367188,0.009212872
1405,0.151513672,0.006474285
1406,0.150585938,0.00687142
1407,0.148388672,0.011053829
1408,0.148779297,0.007126398
1409,0.147949219,0.006448271
1410,0.149121094,0.010323887
1411,0.153027344,0.005653108
1412,0.150341797,0.005104583
1413,0.150146484,0.00934456
1414,0.150878906,0.005410897
1415,0.155224609,0.007121043
1416,0.146386719,0.00830595
1417,0.15078125,0.008043461
1418,0.149462891,0.007002879
1419,0.152099609,0.006978323
1420,0.146923828,0.004163009
1421,0.152441406,0.006561163
1422,0.147753906,0.007952241
1423,0.148632813,0.007536633
1424,0.145703125,0.008185668
1425,0.152099609,0.006815854
1426,0.147216797,0.006881995
1427,0.14765625,0.005745143
1428,0.150976563,0.008049387
1429,0.148876953,0.00812794
1430,0.146826172,0.006919309
1431,0.1453125,0.007434713
1432,0.147265625,0.007226563
1433,0.147070313,0.005878874
1434,0.148095703,0.008827093
1435,0.144482422,0.008661867
1436,0.146826172,0.008530401
1437,0.149804688,0.004159285
1438,0.147607422,0.007169758
1439,0.149023438,0.008411486
1440,0.147949219,0.005299595
1441,0.148095703,0.007636725
1442,0.148291016,0.005013153
1443,0.153222656,0.00672624
1444,0.150634766,0.007530462
1445,0.154199219,0.004988122
1446,0.148291016,0.009908741
1447,0.148681641,0.007226727
1448,0.149560547,0.009699606
1449,0.148339844,0.010871909
1450,0.149267578,0.011635139
1451,0.151074219,0.010964497
1452,0.154101563,0.005819362
1453,0.148876953,0.009088985
1454,0.14921875,0.010390643
1455,0.148828125,0.011136239
1456,0.147753906,0.011731357
1457,0.149609375,0.008982783
1458,0.153125,0.011083447
1459,0.152636719,0.011264808
1460,0.14765625,0.00922115
1461,0.150683594,0.005682553
1462,0.146386719,0.008184503
1463,0.144775391,0.011647836
1464,0.146435547,0.00506708
1465,0.147851563,0.007108812
1466,0.149560547,0.010302734
1467,0.148925781,0.009074678
1468,0.148974609,0.010464381
1469,0.152929688,0.011323073
1470,0.147119141,0.012238339
1471,0.150390625,0.009197332
1472,0.150292969,0.010382839
1473,0.148193359,0.008575559
1474,0.152587891,0.010775981
1475,0.151953125,0.006252288
1476,0.147460938,0.007633446
1477,0.151904297,0.009175141
1478,0.14765625,0.005154548
1479,0.145361328,0.008658013
1480,0.150146484,0.007565209
1481,0.147216797,0.005122301
1482,0.147070313,0.011704092
1483,0.148388672,0.007367871
1484,0.143164063,0.009996776
1485,0.143066406,0.012222646
1486,0.148095703,0.007485369
1487,0.150830078,0.008689349
1488,0.149560547,0.009148077
1489,0.150146484,0.008830334
1490,0.148730469,0.006930154
1491,0.150195313,0.008226344
1492,0.145166016,0.005472454
1493,0.150195313,0.009056795
1494,0.146582031,0.007102101
1495,0.146777344,0.005550965
1496,0.146337891,0.007431025
1497,0.144482422,0.010674168
1498,0.147216797,0.006123016
1499,0.15,0.010322963
1500,0.143945313,0.007588965
1501,0.150585938,0.009362276
1502,0.149365234,0.006108201
1503,0.152197266,0.009132426
1504,0.147753906,0.008937548
1505,0.144775391,0.00574535
1506,0.147900391,0.008551058
1507,0.151611328,0.014417532
1508,0.1515625,0.006947335
1509,0.150927734,0.004598407
1510,0.150048828,0.006012208
1511,0.153173828,0.00811796
1512,0.153076172,0.008862675
1513,0.150195313,0.008460662
1514,0.154394531,0.009580272
1515,0.147070313,0.00784539
1516,0.14609375,0.003691613
1517,0.152050781,0.007200121
1518,0.149169922,0.009844045
1519,0.147998047,0.00593799
1520,0.148486328,0.009793539
1521,0.147216797,0.00867232
1522,0.145849609,0.007870421
1523,0.147509766,0.008661867
1524,0.148535156,0.006256101
1525,0.147070313,0.005764201
1526,0.150585938,0.009331667
1527,0.145703125,0.007892051
1528,0.146777344,0.010470645
1529,0.147753906,0.008159412
1530,0.150244141,0.007291757
1531,0.145361328,0.007491737
1532,0.148730469,0.008940215
1533,0.147851563,0.012338743
1534,0.150195313,0.007696279
1535,0.147558594,0.008885646
1536,0.148925781,0.012148296
1537,0.1484375,0.010497479
1538,0.14296875,0.005983388
1539,0.153222656,0.010101169
1540,0.147509766,0.009668585
1541,0.146484375,0.011647325
1542,0.146533203,0.006948192
1543,0.150537109,0.007885553
1544,0.149414063,0.008243136
1545,0.145556641,0.006721453
1546,0.150439453,0.013607988
1547,0.149023438,0.009517853
1548,0.145947266,0.00684796
1549,0.146582031,0.007277848
1550,0.148144531,0.00719018
1551,0.148046875,0.00674394
1552,0.154980469,0.008138932
1553,0.151660156,0.005576676
1554,0.149072266,0.009785259
1555,0.14609375,0.00908728
1556,0.147607422,0.008690995
1557,0.147167969,0.009526366
1558,0.144726563,0.010687003
1559,0.150244141,0.006268474
1560,0.14609375,0.011603847
1561,0.14765625,0.008432435
1562,0.148730469,0.011416179
1563,0.148388672,0.005616083
1564,0.147900391,0.004665322
1565,0.145898438,0.007228542
1566,0.148242188,0.007282433
1567,0.147167969,0.009254701
1568,0.143505859,0.006519789
1569,0.144580078,0.011899345
1570,0.146826172,0.007870421
1571,0.139306641,0.007235959
1572,0.148583984,0.00965032
1573,0.145166016,0.00597242
1574,0.143310547,0.006257815
1575,0.145898438,0.008383094
1576,0.148535156,0.006074344
1577,0.146484375,0.007903522
1578,0.143261719,0.005969026
1579,0.144873047,0.007830941
1580,0.146240234,0.008310111
1581,0.147802734,0.009841139
1582,0.149755859,0.010177004
1583,0.145361328,0.009568444
1584,0.145068359,0.005803978
1585,0.147900391,0.007997832
1586,0.146191406,0.008341467
1587,0.144482422,0.009149119
1588,0.148681641,0.006627867
1589,0.146386719,0.005797196
1590,0.146240234,0.011175669
1591,0.147753906,0.007492214
1592,0.146435547,0.008798416
1593,0.145361328,0.009192275
1594,0.152294922,0.009854212
1595,0.145361328,0.007408532
1596,0.144628906,0.004620906
1597,0.146582031,0.007356051
1598,0.146044922,0.009352721
1599,0.149365234,0.007755683
1600,0.143896484,0.007052411
1601,0.149755859,0.006891688
1602,0.150146484,0.009844045
1603,0.146533203,0.006449935
1604,0.151660156,0.011338643
1605,0.148828125,0.009136993
1606,0.153173828,0.007414965
1607,0.152441406,0.008640785
1608,0.149902344,0.007472458
1609,0.148632813,0.008438088
1610,0.149853516,0.007157777
1611,0.151269531,0.004420496
1612,0.152099609,0.008249641
1613,0.150341797,0.009316964
1614,0.15390625,0.008783093
1615,0.145556641,0.00617806
1616,0.146044922,0.007341938
1617,0.154443359,0.005554615
1618,0.151171875,0.008569858
1619,0.151025391,0.008859446
1620,0.148876953,0.009945727
1621,0.146582031,0.009238199
1622,0.150244141,0.007324382
1623,0.151757813,0.00890173
1624,0.146826172,0.006385293
1625,0.149365234,0.009769164
1626,0.147705078,0.007289141
1627,0.147167969,0.008466296
1628,0.147070313,0.007790496
1629,0.149560547,0.005102714
1630,0.143994141,0.006508809
1631,0.146289063,0.005345286
1632,0.147363281,0.006793254
1633,0.148388672,0.005034035
1634,0.145214844,0.008702372
1635,0.147314453,0.009140255
1636,0.145654297,0.006400211
1637,0.150488281,0.008501704
1638,0.146044922,0.007559534
1639,0.14921875,0.006967895
1640,0.145214844,0.008536408
1641,0.146923828,0.00878757
1642,0.146484375,0.003574806
1643,0.146777344,0.007008835
1644,0.144384766,0.012366247
1645,0.148730469,0.007063052
1646,0.148974609,0.007293065
1647,0.149804688,0.00939177
1648,0.147363281,0.006050748
1649,0.147021484,0.005015055
1650,0.147802734,0.004784409
1651,0.145166016,0.008303797
1652,0.147558594,0.00911871
1653,0.144580078,0.005645722
1654,0.151953125,0.009495281
1655,0.145703125,0.005322938
1656,0.152441406,0.00563875
1657,0.148681641,0.009088461
1658,0.146630859,0.006518326
1659,0.146386719,0.004261216
1660,0.147851563,0.005659852
1661,0.146533203,0.010170911
1662,0.147705078,0.004433691
1663,0.148095703,0.008800042
1664,0.144042969,0.007670835
1665,0.14765625,0.005546669
1666,0.147314453,0.006641523
1667,0.147363281,0.003855876
1668,0.144238281,0.009918722
1669,0.146044922,0.006053309
1670,0.147363281,0.005440777
1671,0.147607422,0.009032675
1672,0.143310547,0.006415837
1673,0.144580078,0.006732086
1674,0.148583984,0.009064294
1675,0.153271484,0.008623246
1676,0.148583984,0.008977074
1677,0.150292969,0.004857356
1678,0.148535156,0.011577106
1679,0.150390625,0.008269126
1680,0.14921875,0.006269044
1681,0.1515625,0.008932211
1682,0.150878906,0.009684723
1683,0.152636719,0.006752419
1684,0.151171875,0.008483175
1685,0.145849609,0.007113003
1686,0.153808594,0.00839219
1687,0.151171875,0.008194401
1688,0.151269531,0.00617169
1689,0.148779297,0.00652929
1690,0.155273438,0.010545066
1691,0.154541016,0.005953228
1692,0.150439453,0.008072014
1693,0.149462891,0.00494323
1694,0.150195313,0.006558982
1695,0.155664063,0.012596899
1696,0.151123047,0.007167097
1697,0.154101563,0.007523969
1698,0.148193359,0.00590901
1699,0.152099609,0.008792453
1700,0.149072266,0.007567729
1701,0.147998047,0.006581662
1702,0.150927734,0.006682321
1703,0.147363281,0.006568426
1704,0.148486328,0.007718706
1705,0.147802734,0.006741288
1706,0.1453125,0.006452706
1707,0.149023438,0.009620008
1708,0.145703125,0.005503517
1709,0.149804688,0.007102101
1710,0.147216797,0.005332112
1711,0.147412109,0.007416251
1712,0.145410156,0.008213582
1713,0.146630859,0.006415094
1714,0.149755859,0.007818754
1715,0.150878906,0.007096056
1716,0.151367188,0.006218641
1717,0.149658203,0.008480505
1718,0.153564453,0.008353035
1719,0.151416016,0.006323007
1720,0.142919922,0.010558736
1721,0.154785156,0.007539164
1722,0.147949219,0.011614527
1723,0.1484375,0.008583201
1724,0.151611328,0.008312979
1725,0.149951172,0.004781418
1726,0.147460938,0.010731084
1727,0.145800781,0.007565051
1728,0.151757813,0.009307619
1729,0.150927734,0.009177739
1730,0.147949219,0.011264385
1731,0.144287109,0.008514175
1732,0.146679688,0.0075745
1733,0.147509766,0.007127736
1734,0.146337891,0.006744824
1735,0.150537109,0.005806442
1736,0.148095703,0.00529982
1737,0.144433594,0.006202517
1738,0.149853516,0.004938404
1739,0.147851563,0.006163959
1740,0.148632813,0.006766528
1741,0.1515625,0.006695687
1742,0.1484375,0.007059
1743,0.145507813,0.005643822
1744,0.143603516,0.006486794
1745,0.145458984,0.008592779
1746,0.141259766,0.009470768
1747,0.149560547,0.009829018
1748,0.145214844,0.011966776
1749,0.150048828,0.010200405
1750,0.148193359,0.007160441
1751,0.143115234,0.007429099
1752,0.147412109,0.006992658
1753,0.144433594,0.005325624
1754,0.147021484,0.008749504
1755,0.145751953,0.007150445
1756,0.146533203,0.009890438
1757,0.147753906,0.006741819
1758,0.148779297,0.007186365
1759,0.147802734,0.008630432
1760,0.150830078,0.007734135
1761,0.150097656,0.008301356
1762,0.145947266,0.004353377
1763,0.147998047,0.009242456
1764,0.145410156,0.004595035
1765,0.148193359,0.008407092
1766,0.144824219,0.008628083
1767,0.145751953,0.007292411
1768,0.147900391,0.007952991
1769,0.147119141,0.010646435
1770,0.154003906,0.0083243
1771,0.148486328,0.008852446
1772,0.142626953,0.006574413
1773,0.150390625,0.005639596
1774,0.146435547,0.005691986
1775,0.146630859,0.006230323
1776,0.148193359,0.005486378
1777,0.148486328,0.007147777
1778,0.150146484,0.00979792
1779,0.145849609,0.009184491
1780,0.149853516,0.006958479
1781,0.148291016,0.005727895
1782,0.148095703,0.007285215
1783,0.147802734,0.007096224
1784,0.147070313,0.004001524
1785,0.151220703,0.006403935
1786,0.148876953,0.005803978
1787,0.148144531,0.007517629
1788,0.152148438,0.006299396
1789,0.149853516,0.008576115
1790,0.147900391,0.011055986
1791,0.146826172,0.00895314
1792,0.150878906,0.009336264
1793,0.149609375,0.006702805
1794,0.151806641,0.008776711
1795,0.150244141,0.009087936
1796,0.145800781,0.009344433
1797,0.148291016,0.008448959
1798,0.149804688,0.010440088
1799,0.154052734,0.006961219
1800,0.155957031,0.008572639
1801,0.151025391,0.006028049
1802,0.15,0.007917989
1803,0.150927734,0.007416251
1804,0.152685547,0.008423524
1805,0.151660156,0.005140653
1806,0.148730469,0.006325834
1807,0.148876953,0.005893658
1808,0.148828125,0.005975413
1809,0.152832031,0.00930557
1810,0.155029297,0.00764359
1811,0.150732422,0.006141678
1812,0.148046875,0.009371439
1813,0.148535156,0.006443833
1814,0.147705078,0.008488935
1815,0.149462891,0.008898114
1816,0.155029297,0.008929675
1817,0.152978516,0.009662665
1818,0.152490234,0.008372422
1819,0.151220703,0.007116354
1820,0.146777344,0.010531945
1821,0.147851563,0.006361913
1822,0.15390625,0.007439843
1823,0.153808594,0.008111937
1824,0.153466797,0.008813578
1825,0.152636719,0.006885285
1826,0.154150391,0.008505209
1827,0.151757813,0.006908101
1828,0.151220703,0.007981718
1829,0.151074219,0.006020728
1830,0.151367188,0.003881759
1831,0.148095703,0.007405313
1832,0.149462891,0.009370548
1833,0.150976563,0.008971097
1834,0.144726563,0.006404493
1835,0.149023438,0.007481387
1836,0.146630859,0.008894362
1837,0.15234375,0.011123814
1838,0.154101563,0.009790496
1839,0.152734375,0.007753685
1840,0.146435547,0.007709434
1841,0.151220703,0.006043849
1842,0.146630859,0.007782076
1843,0.147705078,0.006954366
1844,0.147265625,0.011894836
1845,0.146142578,0.007837028
1846,0.150439453,0.010620426
1847,0.148242188,0.006548068
1848,0.148193359,0.00866682
1849,0.145654297,0.007099583
1850,0.147753906,0.009067318
1851,0.15,0.006590169
1852,0.144580078,0.006061181
1853,0.150683594,0.006306961
1854,0.151513672,0.008141422
1855,0.146630859,0.00697764
1856,0.143408203,0.008053089
1857,0.146728516,0.006847263
1858,0.144873047,0.007818754
1859,0.146533203,0.006468391
1860,0.143896484,0.006141678
1861,0.142431641,0.004262614
1862,0.141455078,0.010574531
1863,0.149902344,0.008502265
1864,0.146142578,0.006366596
1865,0.148779297,0.011455478
1866,0.150292969,0.00861038
1867,0.147949219,0.005046098
1868,0.146191406,0.008737915
1869,0.149804688,0.005776596
1870,0.1484375,0.005339931
1871,0.145703125,0.007646553
1872,0.147900391,0.005812188
1873,0.147851563,0.00595543
1874,0.149511719,0.005068726
1875,0.143945313,0.004060669
1876,0.143652344,0.005858561
1877,0.143212891,0.009826592
1878,0.145361328,0.00845178
1879,0.146142578,0.007443847
1880,0.147265625,0.009548864
1881,0.146044922,0.007850402
1882,0.147753906,0.007831398
1883,0.149804688,0.006217874
1884,0.149511719,0.010874101
1885,0.147607422,0.00901418
1886,0.142236328,0.008867516
1887,0.150732422,0.009787695
1888,0.148193359,0.008935013
1889,0.149365234,0.009232132
1890,0.148730469,0.00792822
1891,0.150537109,0.009387326
1892,0.149511719,0.006240838
1893,0.144580078,0.004875238
1894,0.145019531,0.006997941
1895,0.1484375,0.006008042
1896,0.146386719,0.006361913
1897,0.14296875,0.005432005
1898,0.145458984,0.00614711
1899,0.146386719,0.006680002
1900,0.145166016,0.007229366
1901,0.142041016,0.006958479
1902,0.147070313,0.005991352
1903,0.147314453,0.007818754
1904,0.144238281,0.010247394
1905,0.144335938,0.00629561
1906,0.144287109,0.006284428
1907,0.147509766,0.005599077
1908,0.141552734,0.004981665
1909,0.145947266,0.005127883
1910,0.144921875,0.006997259
1911,0.150341797,0.006823545
1912,0.144628906,0.0107484
1913,0.146484375,0.005528586
1914,0.140380859,0.004471174
1915,0.141259766,0.006998111
1916,0.144091797,0.010296716
1917,0.142480469,0.002928059
1918,0.142773438,0.006157767
1919,0.145166016,0.005904166
1920,0.143310547,0.004805293
1921,0.144580078,0.006774451
1922,0.143261719,0.006752419
1923,0.145507813,0.009550861
1924,0.143164063,0.00505931
1925,0.142138672,0.008133804
1926,0.149121094,0.005380851
1927,0.145605469,0.005680875
1928,0.141992188,0.006070418
1929,0.143457031,0.004605401
1930,0.148486328,0.006725
