x,BER Mean,std
1932,0.004101563,0.002649348
1933,0.003222656,0.001516033
1934,0.003857422,0.001683686
1935,0.00390625,0.001648627
1936,0.003662109,0.001402481
1937,0.003955078,0.00128168
1938,0.003613281,0.001979798
1939,0.004345703,0.00137154
1940,0.004150391,0.000852747
1941,0.003125,0.001516033
1942,0.003271484,0.001513672
1943,0.003515625,0.001586726
1944,0.003515625,0.001586726
1945,0.002734375,0.001418539
1946,0.003173828,0.001452585
1947,0.003027344,0.00139481
1948,0.004199219,0.002027396
1949,0.004101563,0.001829589
1950,0.003173828,0.002039707
1951,0.003369141,0.001669465
1952,0.003320313,0.001211882
1953,0.0046875,0.001665891
1954,0.004150391,0.001350519
1955,0.004296875,0.001461585
1956,0.00390625,0.001310196
1957,0.00390625,0.001705493
1958,0.003369141,0.001422735
1959,0.004199219,0.001855469
1960,0.00390625,0.001663026
1961,0.004101563,0.001637017
1962,0.004638672,0.001680851
1963,0.005029297,0.001416016
1964,0.004150391,0.001402481
1965,0.003222656,0.001295557
1966,0.003662109,0.001485049
1967,0.004345703,0.00264259
1968,0.004003906,0.001771324
1969,0.003613281,0.001918641
1970,0.003125,0.002229045
1971,0.003417969,0.001977388
1972,0.003662109,0.00125916
1973,0.006298828,0.002166671
1974,0.002978516,0.001079753
1975,0.004785156,0.001645732
1976,0.004785156,0.001192046
1977,0.005419922,0.001655122
1978,0.004052734,0.002290763
1979,0.004296875,0.002339677
1980,0.004101563,0.001484246
1981,0.005175781,0.003035209
1982,0.003759766,0.001590478
1983,0.004443359,0.002076774
1984,0.005419922,0.001766607
1985,0.004736328,0.002372565
1986,0.0046875,0.001880992
1987,0.004199219,0.002649348
1988,0.004394531,0.00157466
1989,0.004199219,0.0015625
1990,0.005371094,0.003216732
1991,0.005371094,0.003149319
1992,0.004199219,0.002039122
1993,0.004199219,0.001117727
1994,0.003417969,0.001648627
1995,0.005322266,0.001934112
1996,0.003710938,0.001516033
1997,0.004541016,0.002001953
1998,0.003955078,0.002336108
1999,0.004345703,0.002560103
2000,0.003808594,0.001109162
2001,0.003613281,0.001468095
